"evaluation","predictionThreshold","preferenceThreshold","positiveCount","negativeCount","trueCount","falseCount","truePositiveCount","trueNegativeCount","falsePositiveCount","falseNegativeCount","f1Score","accuracy","sensitivity","falseNegativeRate","falsePositiveRate","specificity","positivePredictiveValue","falseDiscoveryRate","negativePredictiveValue","falseOmissionRate","positiveLikelihoodRatio","negativeLikelihoodRatio","diagnosticOddsRatio"
"Test",0.416225584169001,0.946050943656233,94,242905,9494,233505,20,233431,74,9474,0.00417188151856487,0.960707657233157,0.00210659363808721,0.997893406361913,0.000316909702147706,0.999683090297852,0.212765957446809,0.787234042553192,0.960997097630761,0.039002902369239,6.64729929002101,0.998209748716059,6.65922096891064
"Test",0.415053075930122,0.945804025958297,95,242904,9494,233505,20,233430,75,9474,0.00417144644905621,0.960703541989885,0.00210659363808721,0.997893406361913,0.000321192265690242,0.99967880773431,0.210526315789474,0.789473684210526,0.960996937061555,0.0390030629384448,6.55866863282073,0.998214024986242,6.57040320878193
"Test",0.414747117004492,0.945739385892212,97,242902,9494,233505,20,233428,77,9474,0.00417057658221249,0.96069531150334,0.00210659363808721,0.997893406361913,0.000329757392775315,0.999670242607225,0.206185567010309,0.793814432989691,0.960996615919177,0.0390033840808227,6.38831360339681,0.998222577636524,6.39968855295011
"Test",0.413932306194346,0.945566817669894,98,242901,9494,233505,20,233427,78,9474,0.00417014178482068,0.960691196260067,0.00210659363808721,0.997893406361913,0.000334039956317852,0.999665960043682,0.204081632653061,0.795918367346939,0.960996455346005,0.0390035446539948,6.30641214694301,0.998226854016624,6.31761419918481
"Test",0.412984726928871,0.945365353794698,99,242900,9494,233505,21,233427,78,9473,0.00437819243198165,0.96069531150334,0.00221192331999157,0.997788076680008,0.000334039956317852,0.999665960043682,0.212121212121212,0.787878787878788,0.961000411692054,0.0389995883079457,6.62173275429016,0.99812148913864,6.63419516195828
"Test",0.412786011283839,0.945322998661915,100,242899,9494,233505,22,233427,78,9472,0.00458619970815093,0.960699426746612,0.00231725300189593,0.997682746998104,0.000334039956317852,0.999665960043682,0.22,0.78,0.96100436807068,0.0389956319293204,6.93705336163731,0.998016124260657,6.95084297037422
"Test",0.219877739838166,0.873930166369206,2425,240574,9494,233505,524,231604,1901,8970,0.087926839499958,0.955263190383499,0.055192753317885,0.944807246682115,0.00814115329436201,0.991858846705638,0.216082474226804,0.783917525773196,0.96271417526416,0.0372858247358401,6.77947599342069,0.952562201587655,7.11709532681561
"Test",0.18502316175538,0.848111419936361,4856,238143,9494,233505,966,229615,3890,8528,0.134634146341463,0.948896909040778,0.101748472719612,0.898251527280388,0.0166591721804672,0.983340827819533,0.198929159802306,0.801070840197694,0.964189583569536,0.0358104164304641,6.10765478724758,0.913469167422019,6.6862188731389
"Test",0.166563342176009,0.830948081322253,7283,235716,9494,233505,1378,227600,5905,8116,0.164272515944448,0.94230017407479,0.145144301664209,0.854855698335791,0.0252885377186784,0.974711462281322,0.189207744061513,0.810792255938487,0.965568735257683,0.034431264742317,5.73952923964456,0.877034621440681,6.54424477589766
"Test",0.154322391365643,0.817790508579933,9772,233227,9494,233505,1770,225503,8002,7724,0.183743382123949,0.935283684294997,0.186433536970718,0.813566463029282,0.0342690734673776,0.965730926532622,0.181129758493655,0.818870241506345,0.966882050534458,0.0331179494655422,5.44028530996596,0.84243596293465,6.45780278778053
"Test",0.144282519491092,0.805710708328789,12166,230833,9494,233505,2104,223443,10062,7390,0.194275161588181,0.928180774406479,0.221613650726775,0.778386349273225,0.0430911543650029,0.956908845634997,0.172940983067565,0.827059016932435,0.967985513336481,0.0320144866635186,5.14290354928996,0.813438346634464,6.32242575060336
"Test",0.135751881902262,0.794376775539731,14620,228379,9494,233505,2466,221351,12154,7028,0.204528489674048,0.921061403544871,0.259742995576153,0.740257004423847,0.0520502772959894,0.947949722704011,0.168673050615595,0.831326949384405,0.969226592637677,0.0307734073623232,4.99023269557427,0.780903234311073,6.39033426462466
"Test",0.129954808078869,0.786034361638529,16970,226029,9494,233505,2803,219338,14167,6691,0.211834945586457,0.914164255819983,0.295239098377923,0.704760901622077,0.0606710777071155,0.939328922292885,0.165173836181497,0.834826163818503,0.970397603847294,0.0296023961527061,4.86622472412909,0.750281275170117,6.48586721430005
"Test",0.125932188907797,0.779907788160349,19423,223576,9494,233505,3163,217245,16260,6331,0.218764048829408,0.907032539228557,0.333157783863493,0.666842216136507,0.0696344832016445,0.930365516798355,0.162848169695722,0.837151830304278,0.971683007120621,0.0283169928793788,4.78437935553781,0.716752936449424,6.67507464878787
"Test",0.116731813170312,0.764730838813761,26223,216776,9494,233505,4038,211320,22185,5456,0.226110815578016,0.886250560701896,0.425321255529808,0.574678744470192,0.0950086721911736,0.904991327808826,0.153986958013957,0.846013041986043,0.974831162121268,0.025168837878732,4.47665719055614,0.6350102225417,7.0497403532148
"Test",0.114380447373045,0.760566195228666,26685,216314,9494,233505,4098,210918,22587,5396,0.226540258160811,0.884843147502665,0.43164103644407,0.56835896355593,0.0967302627352733,0.903269737264727,0.153569421023047,0.846430578976953,0.975054781475078,0.0249452185249221,4.46231638618996,0.629223962796572,7.09177757051287
"Test",0.112611046702192,0.757348984484825,30076,212923,9494,233505,4462,207891,25614,5032,0.225524387161991,0.873884254667715,0.469981040657257,0.530018959342743,0.109693582578532,0.890306417421469,0.148357494347653,0.851642505652347,0.976367043485204,0.0236329565147964,4.28448984534523,0.595321957666889,7.19692897291488
"Test",0.108052343901441,0.748711452687283,31633,211366,9494,233505,4637,206509,26996,4857,0.22549663238262,0.868917156037679,0.48841373499052,0.51158626500948,0.115612085394317,0.884387914605683,0.146587424525021,0.853412575474979,0.977020902131847,0.0229790978681529,4.22459065005784,0.578463654422028,7.30312201598706
"Test",0.0999465305367184,0.731986485779884,33937,209062,9494,233505,4894,204462,29043,4600,0.225368976076996,0.861550870579714,0.515483463239941,0.484516536760059,0.124378492965889,0.875621507034111,0.144208386127236,0.855791613872764,0.977996957840258,0.0220030421597421,4.14447426518756,0.553340150816081,7.48992145080233
"Test",0.0910680160579788,0.711335661254407,36533,206466,9494,233505,5132,202104,31401,4362,0.222999543746062,0.852826554841789,0.540551927533179,0.459448072466821,0.134476777799191,0.865523222200809,0.140475734267648,0.859524265732352,0.978873034785388,0.0211269652146116,4.0196674576808,0.530832750273943,7.57238029418192
"Test",0.0809786453551516,0.684260155810631,38789,204210,9494,233505,5343,200059,33446,4151,0.221320133380279,0.84527919867983,0.562776490414999,0.437223509585001,0.143234620243678,0.856765379756322,0.137745237051741,0.862254762948259,0.97967288575486,0.0203271142451398,3.9290535308962,0.510318833972207,7.69921325519839
"Test",0.0726425148836661,0.658306096271442,41376,201623,9494,233505,5545,197674,35831,3949,0.218006683703558,0.836295622615731,0.58405308615968,0.41594691384032,0.153448534292628,0.846551465707372,0.134014887857695,0.865985112142305,0.980413940869841,0.0195860591301588,3.80618224117987,0.491342736608173,7.74649131368998
"Test",0.0667043286853669,0.637398650364953,43674,199325,9494,233505,5736,195567,37938,3758,0.215768883538971,0.828410816505418,0.604171055403413,0.395828944596587,0.162471895676752,0.837528104323248,0.131336722077208,0.868663277922792,0.981146368995359,0.0188536310046407,3.71861885950693,0.47261571588267,7.86816589998903
"Test",0.0625911670631559,0.62153017832817,46125,196874,9494,233505,5899,193279,40226,3595,0.212121756953559,0.81966592455113,0.621339793553824,0.378660206446177,0.172270401062076,0.827729598937924,0.127891598915989,0.872108401084011,0.981739589788393,0.0182604102116074,3.60677045924988,0.45746848600321,7.88419436442791
"Test",0.0592894858544601,0.607863415005865,48481,194518,9494,233505,6050,191074,42431,3444,0.208710651142734,0.811213214869197,0.637244575521382,0.362755424478618,0.181713453673369,0.818286546326631,0.124791155297952,0.875208844702048,0.982294697662941,0.0177053023370588,3.50686513650681,0.443310996749321,7.91062067537619
"Test",0.0557849203544054,0.592351054325143,53475,189524,9494,233505,6338,186368,47137,3156,0.201305404246534,0.793032070090823,0.667579523909838,0.332420476090162,0.201867197704546,0.798132802295454,0.118522674146798,0.881477325853202,0.983347755429392,0.0166522445706085,3.30702328808721,0.416497699548385,7.94007575953737
"Test",0.0536848814064511,0.582513286290394,56643,186356,9494,233505,6513,183375,50130,2981,0.196954805933139,0.78143531454862,0.686012218243101,0.313987781756899,0.214684910387358,0.785315089612642,0.114983316561623,0.885016683438377,0.984003734787182,0.0159962652128185,3.19543752285768,0.399823950806515,7.99211131902408
"Test",0.0515105023871064,0.571863552271826,58178,184821,9494,233505,6600,181927,51578,2894,0.195058517555267,0.775834468454603,0.69517590056878,0.30482409943122,0.220886062396951,0.779113937603049,0.113444944824504,0.886555055175496,0.984341606202758,0.0156583937972417,3.14721487188943,0.391244572480649,8.04411126251494
"Test",0.0478958629090896,0.553024416896168,60607,182392,9494,233505,6718,179616,53889,2776,0.191666310038373,0.766809739957778,0.707604803033495,0.292395196966505,0.230783066743753,0.769216933256247,0.110845281898131,0.889154718101869,0.984780034212027,0.0152199657879732,3.06610364883995,0.380120593196952,8.06613402092453
"Test",0.0449667884697147,0.536614723393646,63025,179974,9494,233505,6849,177329,56176,2645,0.188888429239234,0.757937275462039,0.721402991362966,0.278597008637034,0.240577289565534,0.759422710434466,0.108671162237207,0.891328837762793,0.985303432718059,0.0146965672819407,2.99863296600344,0.366853670306552,8.17392112636547
"Test",0.0424814122786625,0.521802405625411,65511,177488,9494,233505,6959,174953,58552,2535,0.185560962602493,0.748612134206314,0.732989256372446,0.267010743627554,0.250752660542601,0.749247339457399,0.106226435255148,0.893773564744852,0.985717344271162,0.014282655728838,2.9231564474185,0.356371960988106,8.20254331826084
"Test",0.0395565732033456,0.503220022865895,67897,175102,9494,233505,7067,172675,60830,2427,0.182631055290667,0.739682056304758,0.744364862018117,0.255635137981883,0.260508340292499,0.739491659707501,0.104084127428311,0.895915872571689,0.986139507258626,0.0138604927413736,2.85735520475983,0.345690359892629,8.26564907869378
"Test",0.0369254047269761,0.485332306931352,70331,172668,9494,233505,7162,170336,63169,2332,0.179442530535547,0.73044745040103,0.754371181799031,0.245628818200969,0.270525256418492,0.729474743581508,0.101832762224339,0.898167237775661,0.986494312785229,0.0135056872147705,2.78854252570062,0.336720113152929,8.28148487950331
"Test",0.0351954065048971,0.472909919350354,72722,170277,9494,233505,7267,168050,65455,2227,0.176778242677824,0.721472104823477,0.765430798398989,0.234569201601011,0.280315196676731,0.719684803323269,0.0999284948158742,0.900071505184126,0.986921310570424,0.0130786894295765,2.73060757131091,0.325933242605439,8.37781243018672
"Test",0.0341031038025312,0.464777133531529,75145,167854,9494,233505,7335,165695,67810,2159,0.173324354021196,0.712060543459027,0.772593216768485,0.227406783231515,0.290400633819404,0.709599366180596,0.0976112848492914,0.902388715150709,0.987137631513101,0.0128623684868993,2.66043915471944,0.32047207772398,8.30162544460693
"Test",0.0323585513427768,0.451294977398647,77591,165408,9494,233505,7420,163334,70171,2074,0.170408221852213,0.702694249770575,0.781546239730356,0.218453760269644,0.300511766343333,0.699488233656667,0.0956296477684268,0.904370352231573,0.987461307796479,0.012538692203521,2.60071759998057,0.312305125030693,8.32748934147327
"Test",0.0312511333002098,0.442405207366769,83008,159991,9494,233505,7574,158071,75434,1920,0.163758621435212,0.681669471890831,0.797767010743628,0.202232989256372,0.323050898267703,0.676949101732297,0.0912442174248265,0.908755782575174,0.987999324962029,0.0120006750379709,2.46947776657331,0.298741794233662,8.26626141450363
"Test",0.0300452869243979,0.432416138153867,87193,155806,9494,233505,7701,154013,79492,1793,0.159297527071892,0.665492450586216,0.811143880345481,0.188856119654519,0.340429541123316,0.659570458876684,0.0883213101969195,0.911678689803081,0.988492099148942,0.0115079008510584,2.38270708725496,0.286331986390294,8.32148415303883
"Test",0.0299390371217352,0.431520010614358,87268,155731,9494,233505,7704,153941,79564,1790,0.159236063744032,0.665208498800407,0.811459869391194,0.188540130608806,0.340737885698379,0.659262114301621,0.0882797818215153,0.911720218178485,0.988505820934817,0.0114941790651829,2.38147826658025,0.285986600046831,8.32723724185077
"Test",0.0287208192853232,0.421053978599146,89997,153002,9494,233505,7772,151280,82225,1722,0.156235237358153,0.654537672994539,0.818622287760691,0.181377712239309,0.352133787285069,0.647866212714931,0.0863584341700279,0.913641565829972,0.988745245160194,0.011254754839806,2.32474791491104,0.279961678321258,8.30380760985215
"Test",0.0271565112424564,0.40707682696097,92168,150831,9494,233505,7836,149173,84332,1658,0.154157895772265,0.646130230988605,0.82536338740257,0.17463661259743,0.361157148669193,0.638842851330807,0.0850186615745161,0.914981338425484,0.989007564757908,0.0109924352420921,2.28533033457569,0.273363961471331,8.36002786276333
"Test",0.0255440078675278,0.391995213536894,95072,147927,9494,233505,7897,146330,87175,1597,0.151043360174435,0.634681624204215,0.831788497998736,0.168211502001264,0.373332476820625,0.626667523179375,0.0830633625042073,0.916936637495793,0.989204134471733,0.0107958655282673,2.22801001692222,0.268422242703514,8.30039267417633
"Test",0.0244129730563951,0.380982234995161,96981,146018,9494,233505,7941,144465,89040,1553,0.149161775064569,0.627187766204799,0.836423004002528,0.163576995997472,0.381319457827456,0.618680542172545,0.081882018127262,0.918117981872738,0.989364324946239,0.0106356750537605,2.19349678290218,0.264396542071711,8.29623854273878
"Test",0.0230777212844453,0.367490930008716,99421,143578,9494,233505,8024,142108,91397,1470,0.147344259284763,0.617829703002893,0.84516536760059,0.15483463239941,0.391413460097214,0.608586539902786,0.0807072952394363,0.919292704760564,0.989761662650267,0.0102383373497332,2.15926495575977,0.254416787502634,8.48711665985256
"Test",0.0216902740906254,0.352876531597322,101809,141190,9494,233505,8080,139776,93729,1414,0.145189258151173,0.608463409314442,0.851063829787234,0.148936170212766,0.401400398278409,0.598599601721591,0.0793642998163227,0.920635700183677,0.989985126425384,0.0100148735746158,2.12023663513393,0.248807666734861,8.52158883589924
"Test",0.0206226393092397,0.341192604048672,104233,138766,9494,233505,8151,137423,96082,1343,0.14334326940832,0.599072424166355,0.858542237202444,0.141457762797556,0.411477270293998,0.588522729706002,0.0781998023658534,0.921800197634147,0.990321836761166,0.00967816323883372,2.0864876365808,0.24036074676032,8.68065050014753
"Test",0.0195336986320637,0.328860426763382,106669,136330,9494,233505,8204,135040,98465,1290,0.141249795545914,0.589483907341183,0.864124710343375,0.135875289656625,0.421682619215863,0.578317380784137,0.0769108175758655,0.923089182424135,0.990537665957603,0.00946233404239713,2.04923008671842,0.234949344722084,8.72200809558506
"Test",0.0186636905899015,0.318691471006853,109099,133900,9494,233505,8247,132653,100852,1247,0.139080721459108,0.579837777110194,0.868653886665262,0.131346113334738,0.431905098391897,0.568094901608103,0.0755918936012246,0.924408106398775,0.990687079910381,0.00931292008961912,2.01121470873926,0.231204527558577,8.6988552083164
"Test",0.0180465931327636,0.311301118258512,111536,131463,9494,233505,8287,130256,103249,1207,0.136941254234487,0.570138148716661,0.872867073941437,0.127132926058563,0.442170403203358,0.557829596796642,0.0742988810787548,0.925701118921245,0.990818709446765,0.00918129055323551,1.97405133319156,0.227906383577761,8.66167635237834
"Test",0.0175428817823325,0.305155847903083,113977,129022,9494,233505,8335,127863,105642,1159,0.135011460180933,0.5604879032424,0.877922898672846,0.122077101327154,0.452418577760648,0.547581422239352,0.0731287891416689,0.926871210858331,0.99101703585435,0.00898296414564958,1.94051027483958,0.222938719922081,8.70423170778859
"Test",0.0167638054905132,0.295444985471678,116353,126646,9494,233505,8366,125518,107987,1128,0.13295509626769,0.55096523030959,0.881188118811881,0.118811881188119,0.462461189267896,0.537538810732104,0.0719018847816558,0.928098115218344,0.991093283641015,0.00890671635898489,1.90543150271022,0.22102940069816,8.620715147811
"Test",0.0162780325520027,0.289259467958625,123850,119149,9494,233505,8460,118115,115390,1034,0.126889848812095,0.520886917230112,0.891089108910891,0.108910891089109,0.494165007173294,0.505834992826706,0.0683084376261607,0.931691562373839,0.991321790363327,0.00867820963667341,1.80322179024385,0.215309127746369,8.37503643769351
"Test",0.0156406056970737,0.280985766922376,129550,113449,9494,233505,8546,112501,121004,948,0.122925117229079,0.498137852419146,0.900147461554666,0.0998525384453339,0.518207318901094,0.481792681098906,0.065966808182169,0.934033191817831,0.991643822334265,0.00835617766573526,1.73704119707053,0.207252086556366,8.38129654534557
"Test",0.0154225034903387,0.278112935327416,130898,112101,9494,233505,8572,111179,122326,922,0.12211522024047,0.492804497137848,0.902886033284179,0.0971139667158205,0.523868867904328,0.476131132095672,0.0654861036837843,0.934513896316216,0.991775274083193,0.00822472591680717,1.72349625755786,0.203964748720331,8.44997122478773
"Test",0.0149413490990956,0.271697882328499,133555,109444,9494,233505,8601,108551,124954,893,0.120252500891303,0.482108979872345,0.905940594059406,0.0940594059405941,0.535123444894114,0.464876555105886,0.0644004342780128,0.935599565721987,0.991840576002339,0.0081594239976609,1.69295627523602,0.202332006007853,8.3672193472461
"Test",0.0143026154659049,0.263013637214277,135754,107245,9494,233505,8634,106385,127120,860,0.118886318572373,0.473331165971876,0.90941647356225,0.0905835264377502,0.544399477527248,0.455600522472752,0.0636003359017046,0.936399664098295,0.991980978134179,0.00801902186582125,1.67049475817458,0.198822261980983,8.40195027222035
"Test",0.0138099488669652,0.256180456724425,138287,104712,9494,233505,8663,103881,129624,831,0.117241052638702,0.463145938872176,0.912471034337476,0.0875289656625237,0.555123016637759,0.444876983362241,0.0626450787131111,0.937354921286889,0.992063946825579,0.00793605317442127,1.64372761890524,0.196748694439095,8.35445248361771
"Test",0.0132678654823555,0.248522075587534,140610,102389,9494,233505,8702,101597,131908,792,0.115946277247775,0.453907217725176,0.916578891931746,0.0834211080682536,0.564904391768913,0.435095608231087,0.0618874902211791,0.938112509778821,0.992264794069675,0.00773520593032455,1.62253808836858,0.191730521959089,8.46259673102435
"Test",0.0127384577803966,0.240897381263636,143017,99982,9494,233505,8738,99226,134279,756,0.114588455914655,0.444298124683641,0.920370760480303,0.0796292395196967,0.575058349928267,0.424941650071733,0.0610976317500717,0.938902368249928,0.992438638955012,0.0075613610449881,1.6004823868658,0.187388643843819,8.54097854616923
"Test",0.0122658140869003,0.233965399755842,145442,97557,9494,233505,8761,96824,136681,733,0.113091857283007,0.434507960938111,0.922793343164104,0.0772066568358964,0.58534506755744,0.41465493244256,0.0602370704473261,0.939762929552674,0.992486443822586,0.00751355617741423,1.57649460858154,0.186194955842208,8.46690288386518
"Test",0.0117305785816694,0.225969210737533,147908,95091,9494,233505,8796,94393,139112,698,0.111764780625405,0.424647838056947,0.926479882030756,0.0735201179692437,0.595755979529346,0.404244020470654,0.0594693998972334,0.940530600102767,0.992659662849271,0.0073403371507293,1.55513316502956,0.181870638144865,8.55076542806678
"Test",0.0111608204586511,0.217281602317448,150331,92668,9494,233505,8823,91997,141508,671,0.110408259033318,0.414898826744143,0.929323783442174,0.070676216557826,0.606017001777264,0.393982998222736,0.0586904896528328,0.941309510347167,0.99275909699141,0.0072409030085898,1.53349457311717,0.179389001242814,8.54843141158634
"Test",0.0107467474535377,0.210850945918114,152715,90284,9494,233505,8850,89640,143865,644,0.109118482944843,0.405310309918971,0.932167684853592,0.0678323151464083,0.616111004047023,0.383888995952977,0.0579510853550732,0.942048914644927,0.992866953169997,0.0071330468300031,1.51298658639515,0.176697732577667,8.56256933421666
"Test",0.0104052592625094,0.20547164021853,155240,87759,9494,233505,8870,87135,146370,624,0.107688758847597,0.395083930386545,0.934274278491679,0.065725721508321,0.626838825721077,0.373161174278923,0.0571373357382118,0.942862664261788,0.992889618158821,0.00711038184117868,1.49045375007993,0.176132261442595,8.46212805009434
"Test",0.0100939306061251,0.200506413582766,158148,84851,9494,233505,8900,84257,149248,594,0.106178642583601,0.383363717546163,0.93743416894881,0.0625658310511902,0.639164043596497,0.360835956403503,0.0562763993221539,0.943723600677846,0.992999493229308,0.00700050677069215,1.46665660927042,0.173391342910478,8.4586495764535
"Test",0.00971543759194063,0.194390087731588,159986,83013,9494,233505,8915,82434,151071,579,0.105204153882464,0.375923357709291,0.939014114177375,0.0609858858226248,0.646971156934541,0.353028843065459,0.055723625817259,0.944276374182741,0.993025188825847,0.00697481117415345,1.45140027358651,0.172750433910911,8.40171709400751
"Test",0.00936194234155974,0.188596908273004,162415,80584,9494,233505,8942,80032,153473,552,0.10403178425795,0.366149654936852,0.941858015588793,0.0581419844112071,0.657257874563714,0.342742125436286,0.0550564910876458,0.944943508912354,0.993150004963764,0.00684999503623548,1.43301138265402,0.169637695795918,8.44748200528498
"Test",0.00921797494787018,0.18621478393529,171458,71541,9494,233505,9026,71073,162432,468,0.0997612626552898,0.329626870892473,0.950705708868759,0.0492942911312408,0.695625361341299,0.304374638658701,0.0526426296819046,0.947357370318095,0.993458296641087,0.00654170335891307,1.36669213301197,0.161952688793218,8.43883570687094
"Test",0.00905215757574988,0.183454598862513,172105,70894,9494,233505,9035,70435,163070,459,0.0995049532211081,0.327038382874004,0.951653676005898,0.0483463239941015,0.698357636881437,0.301642363118563,0.0524970221667006,0.947502977833299,0.993525545180128,0.00647445481987192,1.36270246897502,0.16027697003255,8.50217263714354
"Test",0.00885452243101305,0.180141440418769,178363,64636,9494,233505,9082,64224,169281,412,0.0966905678255269,0.30167202334166,0.956604171055403,0.0433958289445966,0.724956639044132,0.275043360955868,0.050918632227536,0.949081367772464,0.993625843183365,0.00637415681663469,1.31953294795217,0.157778136486485,8.36321798023772
"Test",0.0088032918917259,0.179278435223883,179614,63385,9494,233505,9091,62982,170523,403,0.0961461175624511,0.296597928386537,0.957552138192543,0.0424478618074573,0.730275582963962,0.269724417036038,0.0506140946696805,0.949385905330319,0.993642028871184,0.00635797112881597,1.31122025784586,0.157374932065516,8.33182413892953
"Test",0.0085553291148549,0.175076837613463,181910,61089,9494,233505,9109,60704,172801,385,0.0951808739629266,0.287297478590447,0.959448072466821,0.0405519275331788,0.740031262713861,0.25996873728614,0.050074212522676,0.949925787477324,0.993697719720408,0.00630228027959207,1.29649667630028,0.155987708201023,8.31153102544125
"Test",0.00821778713790961,0.169291186180854,185038,57961,9494,233505,9124,57591,175914,370,0.0938046182633191,0.274548454931913,0.961028017695387,0.0389719823046134,0.753362883021777,0.246637116978223,0.0493087906267902,0.95069120937321,0.993616397232622,0.00638360276737806,1.2756508707207,0.158013452241475,8.07305234222251
"Test",0.00789073795243142,0.163611279567204,186660,56339,9494,233505,9135,55980,177525,359,0.0931411034187424,0.267964065695744,0.962186644196334,0.0378133558036655,0.760262092888803,0.239737907111197,0.0489392478302797,0.95106075216972,0.993627859919416,0.00637214008058361,1.26559860500248,0.15772789651545,8.02393636739147
"Test",0.00772074996715746,0.160629788658176,189116,53883,9494,233505,9157,53546,179959,337,0.0922108655153315,0.258038098922218,0.96450389719823,0.0354961028017695,0.770685852551337,0.229314147448663,0.0484200173438524,0.951579982656148,0.993745708293896,0.00625429170610397,1.25148774173713,0.154792467872991,8.08493952537788
"Test",0.00748000410643105,0.156372462621595,191502,51497,9494,233505,9167,51170,182335,327,0.0912157455869768,0.248301433339232,0.965557194017274,0.0344428059827259,0.780861223528404,0.219138776471596,0.0478689517602949,0.952131048239705,0.993650115540711,0.00634988445928889,1.23652854684511,0.157173488586993,7.86728447629204
"Test",0.00726135886794495,0.152470181763971,193943,49056,9494,233505,9188,48750,184755,306,0.0903277181633626,0.23842896472825,0.967769117337266,0.0322308826627344,0.791225027301343,0.208774972698657,0.0473747441258514,0.952625255874149,0.993762230919765,0.00623776908023483,1.22312753508072,0.154380969357165,7.92278698711224
"Test",0.00696698257373006,0.147161668900563,196377,46622,9494,233505,9208,46336,187169,286,0.0894540756104551,0.228577072333631,0.969875710975353,0.0301242890246471,0.801563135693026,0.198436864306974,0.0468894015083233,0.953110598491677,0.99386555703316,0.00613444296683969,1.20998043421346,0.15180792706967,7.97046937910008
"Test",0.00663556414642496,0.141108871440485,198770,44229,9494,233505,9225,43960,189545,269,0.0885894825798026,0.218869213453553,0.971666315567727,0.028333684432273,0.811738506670093,0.188261493329907,0.0464104241082658,0.953589575891734,0.993918017590269,0.00608198240973117,1.19701887687168,0.150501751213783,7.95352125286136
"Test",0.00643494047830164,0.137404885607815,201217,41782,9494,233505,9244,41532,191973,250,0.08774102918215,0.208955592409845,0.97366757952391,0.0263324204760902,0.822136570951371,0.177863429048629,0.0459404523474657,0.954059547652534,0.994016562155952,0.00598343784404768,1.18431366992614,0.148048537110407,7.99949592911503
"Test",0.00625326632082467,0.134024387141844,203620,39379,9494,233505,9255,39140,194365,239,0.0868549227174188,0.19915719817777,0.974826206024858,0.0251737939751422,0.832380462945119,0.167619537054881,0.0454523131323053,0.954547686867695,0.99393077528632,0.00606922471367988,1.17113056999889,0.15018412780188,7.79796498564632
"Test",0.00605140545329422,0.130238520728997,206175,36824,9494,233505,9266,36596,196909,228,0.0859279729585615,0.188733286968259,0.975984832525806,0.0240151674741942,0.843275304597332,0.156724695402668,0.044942403298169,0.955057596701831,0.993808385835325,0.00619161416467521,1.15737390530112,0.153231546646129,7.55310463565278
"Test",0.00577403045075407,0.124984629215803,208466,34533,9494,233505,9282,34321,199184,212,0.0851715911176363,0.179436952415442,0.977670107436276,0.0223298925637245,0.853018136656603,0.146981863343397,0.0445252463231414,0.955474753676859,0.993860944603712,0.00613905539628761,1.14613050464348,0.151922775067524,7.54416514662843
"Test",0.00560347843823324,0.121723966932983,220460,22539,9494,233505,9340,22385,211120,154,0.0812336380319542,0.130556092823427,0.983779228986728,0.0162207710132715,0.904134815100319,0.0958651848996809,0.0423659620792888,0.957634037920711,0.993167398731088,0.00683260126891166,1.08808909087034,0.169203981927808,6.43063525144806
"Test",0.00558132202621873,0.121298672366334,220718,22281,9494,233505,9341,22128,211377,153,0.0811512866401404,0.12950259054564,0.983884558668633,0.0161154413313672,0.905235433930751,0.0947645660692491,0.0423209706503321,0.957679029349668,0.993133162784435,0.00686683721556483,1.08688250789783,0.170057670285651,6.39125836589526
"Test",0.00538176660392215,0.11745040531014,228296,14703,9494,233505,9375,14584,218921,119,0.0788510870936541,0.0985971135683686,0.987465767853381,0.0125342321466189,0.937543093295647,0.0624569067043532,0.0410651084556891,0.958934891544311,0.991906413657077,0.00809358634292321,1.0532484052357,0.200686085943243,5.24823831351005
"Test",0.00522966962439116,0.114495673185825,230607,12392,9494,233505,9381,12279,221226,113,0.0781421151931895,0.0891361692846473,0.988097745944807,0.0119022540551928,0.947414402261194,0.0525855977388065,0.0406795977572233,0.959320402242777,0.990881213686249,0.00911878631375081,1.04294144524985,0.22634056789297,4.60784142656663
"Test",0.00511159829397568,0.112188896879372,232711,10288,9494,233505,9384,10178,223327,110,0.0774880782807952,0.0805023888987197,0.98841373499052,0.0115862650094797,0.956412068264063,0.0435879317359371,0.0403246945782537,0.959675305421746,0.989307931570762,0.0106920684292379,1.03346012434216,0.265813599040927,3.88791291367693
"Test",0.00474606761981482,0.104974190760748,236824,6175,9494,233505,9398,6079,227426,96,0.0763078621943991,0.063691620130124,0.989888350537181,0.0101116494628186,0.97396629622492,0.0260337037750798,0.0396834780258758,0.960316521974124,0.984453441295547,0.0155465587044534,1.01634764403448,0.388406104263113,2.61671387982611
"Test",0.0045581253009211,0.101220916975412,238744,4255,9494,233505,9409,4170,229335,85,0.075806282680331,0.0558808883987177,0.991046977038129,0.00895302296187066,0.982141710027623,0.0178582899723775,0.0394104145025634,0.960589585497437,0.980023501762632,0.0199764982373678,1.00906719154638,0.501337080746189,2.01275195930946
"Test",0.00442932671904024,0.0986313601946114,240167,2832,9494,233505,9412,2750,230755,82,0.0753982400134582,0.0500495886814349,0.991362966083842,0.00863703391615757,0.988222950258024,0.0117770497419755,0.039189397377658,0.960810602622342,0.971045197740113,0.028954802259887,1.00317743665536,0.733378401669954,1.3678851659267
